an,judet,emig_masc_nr,emig_fem_nr,emigranti_total_nr,emig_15_64_nr,imig_masc_nr,imig_fem_nr,imigranti_total_nr,imigranti_15_64_nr,populatie_15_64,populatie_rurala,populatie_totala,pondere_rurala,rata_emig_def,rata_imig_def,rata_emig_15_64,rata_imig_15_64,intensitate_migratie,sup_grau_ha,sup_orz_orzoaica_ha,sup_porumb_boabe_ha,sup_floarea_soarelui_ha,sup_rapita_ha,sup_soia_boabe_ha,sup_totala_cultivata_ha,pondere_grau,pondere_orz_orzoaica,pondere_porumb_boabe,pondere_floarea_soarelui,pondere_rapita,pondere_soia_boabe,prod_grau_tone,prod_orz_orzoaica_tone,prod_porumb_boabe_tone,prod_floarea_soarelui_tone,prod_rapita_tone,prod_soia_boabe_tone,yield_grau,yield_orz_orzoaica,yield_porumb_boabe,yield_floarea_soarelui,yield_rapita,yield_soia_boabe,ocupati_total_nr,ocupati_agri_nr,pondere_ocupati_agri,tractoare_nr,pluguri_nr,semanatori_mecanice_nr,masini_stropit_prafuit_mecanice_nr,combine_cereale_nr,tractoare_1000ha,pluguri_1000ha,semanatori_1000ha,masini_stropit_1000ha,combine_1000ha,z_tractoare_1000ha,z_pluguri_1000ha,z_semanatori_1000ha,z_combine_1000ha,indice_mecanizare_vechi,temperatura_medie_anuala_C,schimbare_temp_anuala_C,precipitatii_anuale_mm,schimbare_precipitatii_anuala_mm,schimbare_precipitatii_anuala_pct,log_suprafata,log_tractoare,rezid_tractoare,z_rezid_tractoare,log_pluguri,rezid_pluguri,z_rezid_pluguri,log_semanatori,rezid_semanatori,z_rezid_semanatori,log_combine,rezid_combine,z_rezid_combine,indice_mecanizare_rezidual,schimbare_pondere_ocupati_agri
2021,Satu Mare,229,281,510,411,90,75,165,134,219055,184656,330052,55.94754766,1.545211058,0.499921225,1.876241127,0.611718518,2.045132282,47942,4246,86504,38267,20476,11658,209093,22.92855332,2.030675345,41.37106455,18.30142568,9.792771638,5.575509462,199991,11537,571767,103683,65650,27489,4.171519753,2.717145549,6.60971747,2.709462461,3.206192616,2.357951621,123200,19200,15.58441558,7512,5140,1635,62,1135,35.92659726,24.58236287,7.819487023,0.296518774,5.428206587,-0.396074378,-0.469984913,-0.819567552,-0.113440416,-0.449766815,10.14867303,-0.989991799,913.6359687,35.16415326,4.002877798,12.250534408051008,8.92439013236916,0.3503497217314955,0.8032227768163058,8.545002892055505,0.32319009798339593,0.7535117710834839,7.400009517162692,-0.16331416755653283,-0.4526982742647048,7.035268599281097,0.4673618805083146,1.113468499505737,0.5543761932852054,-10.8736214
2022,Salaj,124,128,252,213,32,34,66,54,133430,127481,211091,60.39148993,1.193797935,0.312661364,1.596342652,0.404706588,1.5064593,9440,1619,23593,4551,1702,2325,43230,21.83668749,3.745084432,54.57552625,10.52741152,3.937080731,5.378209577,33460,3852,88524,6693,3792,3207,3.544491525,2.379246448,3.752129869,1.470665788,2.227967098,1.379354839,88100,12700,14.415437,7315,5443,1016,64,456,169.2111959,125.9079343,23.50219755,1.480453389,10.5482304,1.239724454,1.534352018,0.650468432,1.076459537,1.12525111,10.13530037,0.877183601,590.8060472,-286.4936932,-32.65630662,10.674289977661678,8.897819009510757,0.34588620948071735,0.792989588427559,8.602269363771356,0.5071715814526101,1.1824612169992943,6.92461239604856,0.04291699797715598,0.11896365888861934,6.124683390894205,0.2462741191362703,0.586736927717581,0.6702878480082634,-0.0042581899999998285
2022,Satu Mare,287,322,609,498,99,106,205,151,218400,185473,330618,56.09888149,1.842004973,0.620050935,2.28021978,0.691391941,2.462055907,44397,4080,81132,36578,18386,9845,194418,22.83584853,2.09857112,41.73070395,18.81410157,9.456943287,5.063831538,174731,11070,223230,66552,57033,14883,3.935648805,2.713235294,2.751442094,1.819454317,3.101979767,1.511731844,125900,19300,15.32962669,7918,6275,1635,62,982,40.72668169,32.27581808,8.40971515,0.318900513,5.050972647,-0.337163052,-0.317799475,-0.764241874,-0.201110057,-0.405078614,11.10687021,0.958197178,572.2342561,-341.4017126,-37.36736778,12.177765759314639,8.977020214210413,0.3811171282976975,0.8737610995396784,8.744488113852924,0.5141282030253507,1.1986804522875691,7.400009517162692,-0.14981251226210723,-0.41527239662682514,6.890609120147166,0.33823586567188,0.8058316211392252,0.6157501940849119,-0.2547888900000004
2012,Sibiu,229,300,529,416,107,101,208,176,276335,135116,399488,33.82229253,1.32419497,0.520666453,1.505419147,0.636908101,1.844861423,5749,1266,25815,766,182,396,34174,16.82273073,3.704570726,75.53988412,2.241470123,0.532568619,1.158775677,15115,2680,73004,847,178,223,2.629152896,2.116903633,2.827968236,1.105744125,0.978021978,0.563131313,184800,29200,15.8008658,2860,2523,949,103,314,83.68935448,73.82805642,27.76964944,3.013987242,9.188271786,0.190116849,0.504151832,1.050482691,0.76040345,0.626288706,8.75465194,0.662848431,848.7917644,83.80403816,10.95495199,10.43922040000822,7.95892649305011,-0.33197565775800353,-0.7610978206060584,7.8336002236611035,-0.16098450280581833,-0.3753324083352273,6.856461984594587,0.0565735973030046,0.1568190332240745,5.752572638825633,0.016883933294804088,0.04022520589628079,-0.23484649745523262,
2013,Sibiu,193,316,509,429,68,47,115,101,276160,135927,400317,33.95484079,1.271492342,0.287272337,1.553447277,0.365730012,1.558764679,6611,1299,23462,1173,482,313,33340,19.82903419,3.896220756,70.37192561,3.518296341,1.445710858,0.938812238,21286,2912,105935,1631,1312,372,3.219785206,2.241724403,4.515173472,1.390451833,2.721991701,1.188498403,185000,27700,14.97297297,2872,2531,949,116,321,86.14277145,75.91481704,28.46430714,3.479304139,9.628074385,0.22022758,0.545430369,1.115597189,0.862614126,0.685967316,8.706255042,-0.048396898,997.7288451,148.9370807,17.54695168,10.414513156304785,7.96311205897929,-0.367294907046416,-0.8420718409315167,7.836764783264067,-0.18956091077114312,-0.44195777808359843,6.856461984594587,0.05962800455439243,0.16528568931578275,5.7745515455444085,0.020307229613948152,0.04838105423310947,-0.26759071886655567,-0.8278928299999997
2014,Sibiu,165,190,355,312,96,87,183,159,274825,136570,400303,34.11665663,0.886828228,0.457153706,1.135267898,0.578549986,1.343981934,6347,1604,23626,425,588,417,33007,19.2292544,4.859575242,71.57875602,1.287605659,1.781440301,1.263368376,23471,4442,117135,735,1398,571,3.697967544,2.769326683,4.957885381,1.729411765,2.37755102,1.369304556,182600,26600,14.56736035,3052,2611,949,125,328,92.46523465,79.10443239,28.75147696,3.787075469,9.93728603,0.297823026,0.608524648,1.142515365,0.9344753,0.745834585,9.387461787,0.681206745,946.5290141,-51.19983093,-5.131637837,10.404474939166215,8.023879992734878,-0.3191211542866039,-0.7316271821769375,7.867871490396322,-0.18414354052126747,-0.42932727895299544,6.856461984594587,0.04150150722228041,0.11503999303918865,5.796057750765372,0.07976858830471922,0.19004504652956175,-0.21396735539029565,-0.4056126200000012
2015,Sibiu,205,297,502,425,103,104,207,174,272944,137174,400210,34.27550536,1.254341471,0.517228455,1.557095961,0.637493405,1.771569926,5975,1421,26074,275,486,419,34650,17.24386724,4.101010101,75.24963925,0.793650794,1.402597403,1.209235209,21354,3561,90066,459,1074,790,3.573891213,2.505981703,3.454245609,1.669090909,2.209876543,1.885441527,186600,23300,12.48660236,4869,2684,1108,131,358,140.5194805,77.46031746,31.97691198,3.780663781,10.33189033,0.887591687,0.576002154,1.444855036,1.026181834,0.983657678,9.09073075,-0.296731037,955.2704199,8.74140571,0.923522214,10.453053004618049,8.490849216076635,0.11847710108460952,0.2716243234103848,7.895436006942965,-0.17341783053376858,-0.40432048332640635,7.011213987350367,0.16018750803041293,0.4440313386713342,5.883322388488279,0.08874335153366797,0.21142701318693669,0.13069054798556234,-2.0807579900000004
2016,Sibiu,309,396,705,623,106,109,215,171,270829,137957,399950,34.4935617,1.76272034,0.537567196,2.300344498,0.631394718,2.300287536,5903,1529,26182,615,763,499,35491,16.63238568,4.308134457,73.77081514,1.732833676,2.149840805,1.405990251,21022,4175,107282,1078,2194,949,3.561240047,2.730542838,4.097547934,1.752845528,2.875491481,1.901803607,190900,20100,10.52907281,5194,3082,1130,137,354,146.3469612,86.83891691,31.83905779,3.860133555,9.974359697,0.959112225,0.761521692,1.431933123,0.943091267,1.023914577,8.577752155,-0.512978595,1161.59979,206.3293698,21.59905358,10.477034422194833,8.555451903533328,0.1450657548661347,0.3325823062415247,8.03365842788615,-0.07970075538276333,-0.18582084574955865,7.030857476116121,0.13081504801849864,0.3626124259263702,5.872117789475416,0.08112706083883481,0.19328154577621892,0.1756638580486388,-1.9575295499999985
2017,Sibiu,305,384,689,584,112,138,250,204,268772,138710,399973,34.67984089,1.722616277,0.62504219,2.172845386,0.759007635,2.347658467,5493,1679,24823,387,523,645,33550,16.37257824,5.004470939,73.9880775,1.153502235,1.558867362,1.922503726,21100,5504,143662,822,1241,1128,3.841252503,3.278141751,5.787455183,2.124031008,2.372848948,1.748837209,192500,20500,10.64935065,5354,3136,1159,128,340,159.5827124,93.47242921,34.54545455,3.815201192,10.13412817,1.121554297,0.892740234,1.685620177,0.98022166,1.170034092,8.415053658,-0.162698497,939.3259325,-222.2738572,-19.13514957,10.420792142399828,8.585785982881848,0.1547901106788263,0.3548766698277636,8.051022208190679,-0.0706600262589614,-0.16474255202562157,7.05617528410041,0.17064519427934322,0.47301949437468666,5.831882477283517,0.061560955662290695,0.1466661869275196,0.20245494977608708,0.12027783999999997
2018,Sibiu,358,445,803,667,139,153,292,245,267125,139433,400601,34.80595405,2.004488256,0.728904821,2.496958353,0.917173608,2.733393077,5486,1369,24104,584,508,445,32496,16.88207779,4.212826194,74.17528311,1.797144264,1.563269325,1.369399311,20520,4283,150754,1479,999,896,3.740430186,3.128560993,6.254314637,2.532534247,1.966535433,2.013483146,192700,20700,10.74208614,5338,3190,1165,135,353,164.2663712,98.16592811,35.85056622,4.154357459,10.86287543,1.179036734,0.985583067,1.807956243,1.149583437,1.28053987,9.265809432,0.850755774,996.9748971,57.64896457,6.137269565,10.388872283820167,8.582793648500186,0.14215705065647555,0.32591371960565413,8.068089626278244,-0.0514197019249103,-0.11988408960479482,7.061334366910438,0.21288941011784868,0.5901182365957861,5.869296913133774,0.11817140054564046,0.28153800628099024,0.26942146821940893,0.09273548999999903
2019,Sibiu,352,376,728,617,137,135,272,215,265473,139771,401266,34.83250512,1.814257874,0.67785459,2.324153492,0.809875204,2.492112464,4973,1371,25243,611,398,434,33030,15.05600969,4.150772025,76.42446261,1.849833485,1.204965183,1.313957009,16731,3484,137632,1454,742,639,3.364367585,2.541210795,5.452283801,2.379705401,1.864321608,1.47235023,193000,20500,10.62176166,5561,3195,1262,128,318,168.3620951,96.73024523,38.20768998,3.875264911,9.627611262,1.22930346,0.9571836,2.028903811,0.862506495,1.269474342,9.509411356,0.243601923,892.5712423,-104.4036548,-10.47204449,10.405171518384835,8.62371303479391,0.16103116506985593,0.3691851071613205,8.069655306886165,-0.023207913081183307,-0.05410882263432555,7.141245122350491,0.35337954211747746,0.9795494859418215,5.765191102784844,0.02506258224497504,0.059710466364306956,0.33858405920828083,-0.12032447999999896
2020,Sibiu,278,324,602,513,86,97,183,142,263425,140350,400919,35.00707125,1.501550188,0.456451303,1.947423365,0.539052861,1.958001492,6427,1234,24777,794,1226,1928,36386,17.66338702,3.39141428,68.09487165,2.182157973,3.369427802,5.298741274,21234,3322,130656,1775,3686,2493,3.30387428,2.692058347,5.273277637,2.235516373,3.006525285,1.293049793,191100,19800,10.3610675,5621,3256,1317,129,258,154.4824933,89.48496675,36.19523993,3.545319628,7.090639257,1.058959424,0.813863617,1.840264609,0.272911021,0.996499668,9.037244714,-0.472166642,1025.729128,133.1578861,14.91846026,10.50193936425675,8.634442751466477,0.1270773677805277,0.2913415649789397,8.088561805276234,0.021455347315257,0.050022747774782564,7.183870715062453,0.36030894124158763,0.9987574154932485,5.556828061699537,-0.21545010618027227,-0.5133001137918699,0.20670540361377518,-0.2606941599999999
2021,Sibiu,450,527,977,825,131,152,283,216,255593,141448,394693,35.83747368,2.475341595,0.71701297,3.227787928,0.845093567,3.192354564,6868,998,27324,1449,2012,1453,40104,17.12547377,2.488529822,68.13285458,3.613105925,5.016955915,3.623079992,26187,3589,151921,3029,5437,3363,3.812900408,3.596192385,5.559983897,2.090407177,2.702286282,2.314521679,180700,10200,5.644714997,5746,3320,1052,132,289,143.2774786,82.78475962,26.23179733,3.29144225,7.206263714,0.921440535,0.681325775,0.906330446,0.29978229,0.702219761,8.047819718,-0.989424996,996.2244239,-29.50470444,-2.876461595,10.599231358943339,8.656433258507741,0.13068645394890055,0.2996158692929341,8.108021221376747,0.034770025676280625,0.08106567556193674,6.959398512133975,0.12989412600759032,0.3600596785970472,5.66988092298052,-0.15779519598417036,-0.37593990316585685,0.09120033007151528,-4.716352503
2022,Sibiu,556,602,1158,965,182,190,372,282,249140,142927,390264,36.62315766,2.967222188,0.95320091,3.873324235,1.131893714,3.920423098,6464,753,27477,2216,982,1374,39266,16.46207915,1.917689604,69.97657006,5.643559313,2.500891356,3.499210513,24541,2328,125709,5022,2547,2189,3.796565594,3.091633466,4.57506278,2.266245487,2.593686354,1.593158661,187100,10600,5.665419562,5986,3426,1115,130,301,152.44741,87.25105689,28.39606784,3.310752305,7.665664952,1.033982893,0.769674298,1.109200703,0.406547713,0.829851402,8.855197409,0.807377691,745.3058841,-250.9185398,-25.18694923,10.578114283458694,8.697345730925353,0.14822566178241736,0.3398268080930851,8.139440521874608,0.05299530933281282,0.12355758930626805,7.017506142941256,0.17855007154877356,0.4949313979877423,5.71042701737487,-0.12486951874964802,-0.29749596934382666,0.16520495651081718,0.020704564999999953
2012,Suceava,609,463,1072,800,382,216,598,546,411657,372027,632985,58.77343065,1.693563039,0.944730128,1.943365472,1.326346934,2.638293167,12953,5591,39637,1203,486,894,60764,21.31689816,9.201171746,65.23105786,1.979790666,0.79981568,1.471265881,31308,11720,135814,1817,803,1183,2.417046244,2.096226078,3.426444988,1.51039069,1.652263374,1.323266219,237900,110100,46.27994956,5143,3893,1039,216,601,84.63893095,64.06753999,17.09894016,3.554736357,9.890724771,0.20177098,0.311077534,0.050252113,0.923654405,0.371688758,6.89011175,0.320932099,778.2080712,147.3091865,23.34909605,11.014752787327554,8.545586265917455,0.23785223533183775,0.5453075058573201,8.267192185932146,0.22082894950546006,0.5148586354799558,6.946975992135418,-0.10867209535677702,-0.30123332693542626,6.400257445308821,0.4065744942610401,0.9686453066513843,0.4318945302633085,
2013,Suceava,368,392,760,577,544,275,819,750,412474,372316,632041,58.906938,1.202453638,1.295802013,1.39887605,1.818296426,2.498255651,14094,5953,37326,1754,1226,1369,61722,22.83464567,9.644859207,60.47438515,2.841774408,1.986325783,2.218009786,38646,13478,145381,3044,2373,1969,2.74201788,2.264068537,3.894898998,1.735461802,1.935562806,1.438276114,233600,104000,44.52054795,5152,3905,1049,219,607,83.4710476,63.26755452,16.99556074,3.54816759,9.834418846,0.187437574,0.295252897,0.040561731,0.910568837,0.35845526,6.852005005,-0.038106745,830.5166346,52.3085635,6.721668078,11.030395710359086,8.547334348328224,0.1989154313935746,0.4560397661112293,8.270269111436624,0.18853475289918364,0.4395653098726727,6.956545443151569,-0.11397936794226826,-0.3159448071238944,6.410174881966167,0.3798485272813359,0.9049719015410552,0.37115804260026575,-1.7594016099999976
2014,Suceava,108,145,253,209,1367,592,1959,1883,411590,372723,631587,59.01372258,0.400578226,3.101710453,0.507786875,4.574941082,3.502288679,15261,6099,36900,1329,1701,967,62257,24.51290618,9.796488748,59.27044348,2.134699712,2.732222883,1.553238993,49709,16549,151772,2572,4003,2221,3.25725706,2.713395639,4.113062331,1.935289691,2.353321576,2.296794209,230000,100100,43.52173913,4651,3114,901,56,328,74.70645871,50.01847182,14.47226818,0.899497245,5.268483865,0.079869975,0.033170726,-0.195961851,-0.150560177,-0.058370332,7.30392826,0.451923255,997.8338644,167.3172298,20.14616237,11.039026257804146,8.445052513638554,0.08349343357403782,0.19141966840970545,8.043984431221553,-0.06511882356665133,-0.15182333983233948,6.804614520062624,-0.29233296376235796,-0.8103315847358544,5.796057750765372,-0.20468210865135728,-0.4876458476840692,-0.3145952759606394,-0.9988088200000007
2015,Suceava,169,176,345,288,993,499,1492,1386,409471,372678,630621,59.09698535,0.547079783,2.365921845,0.703346513,3.384855094,2.913001629,17246,5046,38120,1523,1148,2044,65127,26.48056873,7.747938643,58.53179173,2.338507839,1.762709782,3.138483271,46051,8658,89681,2693,2585,3165,2.670242375,1.715814507,2.352597062,1.768220617,2.25174216,1.548434442,222400,86500,38.89388489,6269,4136,1066,57,498,96.25808037,63.50668693,16.36801941,0.875213045,7.646598185,0.344372535,0.299983212,-0.018261541,0.402116573,0.257052695,7.755597201,0.451668942,745.7006382,-252.1332262,-25.26805665,11.084094488756865,8.743531633626967,0.35270423335531653,0.8086208041222362,8.327726166461412,0.2020998718798861,0.4711921353598584,6.9726062513017535,-0.158847506054153,-0.4403169237419349,6.212606095751519,0.135149717438952,0.3219880768232586,0.29037102314085456,-4.627854239999998
2016,Suceava,233,306,539,451,1048,652,1700,1580,406585,372400,629115,59.19426496,0.856759098,2.702208658,1.10923915,3.886026292,3.558967756,18183,5379,39181,3032,1698,1963,69436,26.1867043,7.746701999,56.42750158,4.36661098,2.445417363,2.827063771,58732,11958,123646,4108,4546,3159,3.230050047,2.223089794,3.155764273,1.354881266,2.677267373,1.609271523,217400,74300,34.17663293,7397,5124,1291,80,622,106.529754,73.79457342,18.59266087,1.1521401,8.957889279,0.470436551,0.503489499,0.190267654,0.706862267,0.467763993,7.238829642,-0.51676756,928.7565042,183.0558659,24.54817075,11.14816074398844,8.908964972392399,0.478951227063682,1.0980586274205664,8.54188580400661,0.36814787976170216,0.8583300126791676,7.163946684342547,-0.03433624357847531,-0.09517825945707664,6.434546518787453,0.34270959478004936,0.8164900779903715,0.6694251146582573,-4.717251960000006
2017,Suceava,233,297,530,428,3966,2108,6074,5539,403590,371995,627975,59.23723078,0.843982643,9.672359568,1.060482173,13.72432419,10.51634221,19065,4900,37563,3043,1542,2362,68475,27.8422782,7.155896313,54.85651698,4.443957649,2.251916758,3.4494341,76296,13362,203505,7490,3782,4678,4.001888277,2.726938776,5.417698267,2.461386789,2.452658885,1.980524979,217100,74800,34.45416859,7511,5159,1320,80,640,109.6896678,75.34136546,19.27710843,1.168309602,9.346476816,0.509218101,0.534086834,0.254425093,0.797170498,0.523725131,7.244947491,0.00611785,752.9694944,-175.7870097,-18.92713633,11.134223994131279,8.9242570208881,0.47239629481696355,1.0830305838558942,8.548691858475609,0.3628248117471191,0.8459193774762526,7.186144304522325,-0.016426355964599182,-0.04553299391531392,6.46302945692067,0.37289741486544603,0.8884111912340902,0.6929570396627307,0.2775356600000052
2018,Suceava,298,360,658,547,4220,2256,6476,6048,400609,371248,626799,59.22919469,1.049778318,10.33186077,1.365421146,15.09701479,11.38163909,24823,5584,40877,4782,3126,3331,82523,30.08009888,6.766598403,49.53406929,5.794748131,3.788034851,4.036450444,94329,15947,299892,13050,6871,8175,3.800064456,2.855838109,7.336448369,2.728983689,2.198016635,2.454217953,219700,75500,34.36504324,7609,5161,1325,24,683,92.20459751,62.54014032,16.05612981,0.290828012,8.276480496,0.294624233,0.280863803,-0.047496853,0.548502012,0.269123299,7.285166885,0.040219394,908.7257398,155.7562454,20.68559835,11.32083232134744,8.937218450855731,0.4693259771400129,1.0759914771084984,8.54907938027856,0.3457250710657931,0.8060516464837137,7.189922170745808,-0.07267466533046729,-0.20145034610351037,6.52795791762255,0.35906212480101196,0.8554492396698826,0.6340105042896461,-0.08912535000000332
2019,Suceava,311,380,691,553,2209,1621,3830,3443,397794,370172,625804,59.1514276,1.104179583,6.120127069,1.39016677,8.655233613,7.224306652,21307,4687,37759,5207,2763,3271,74994,28.41160626,6.24983332,50.34936128,6.943222124,3.684294744,4.361682268,80461,14266,213450,12022,6087,7460,3.776270709,3.043737999,5.652956911,2.308815057,2.203040174,2.28064812,220600,74700,33.86219402,7661,5191,1334,24,686,102.1548391,69.21887084,17.78808971,0.320025602,9.147398459,0.41674332,0.412976813,0.114850298,0.750904438,0.423868717,7.939380993,0.654214108,806.7088053,-102.0169345,-11.22637227,11.225163389318277,8.944028325260595,0.457365173346032,1.0485697626316741,8.554874258383926,0.38823941723325994,0.9051730628791816,7.19668657083435,0.04442642359234927,0.12314770722534656,6.532334292222349,0.42462752807248716,1.0116558415450205,0.7721365935703057,-0.5028492200000017
2020,Suceava,263,306,569,469,711,640,1351,1160,394642,369371,624143,59.18050831,0.911650055,2.164568056,1.188418871,2.9393729,3.07621811,20835,4595,37913,6161,2157,2613,74274,28.0515389,6.186552495,51.04478014,8.294961898,2.904111802,3.51805477,73536,12102,190890,17745,6704,4652,3.529445644,2.633732318,5.034948435,2.880214251,3.108020399,1.780329124,218100,71800,32.92067859,7686,5394,1345,18,678,103.4817029,72.62299055,18.10862482,0.242345908,9.128362549,0.433027889,0.480314236,0.144896007,0.746480469,0.45117965,7.754473137,-0.184907855,889.5922488,82.88344344,10.27427033,11.215516236759866,8.947285869349132,0.4190513905529638,0.9607303807326669,8.593227877692234,0.4619235604725418,1.0769662880412125,7.204892510204673,0.06422572022383033,0.17803031508986752,6.520621127558696,0.42846743069733506,1.020804235524622,0.8091328048470923,-0.9415154299999955
